imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt0300556,Timeline,2003,"Paul Walker, Frances O'Connor, Gerard Butler, Billy Connolly",11,28,25083672,Paul Walker,m
tt0353774,NASCAR: The IMAX Experience,2004,"Kiefer Sutherland, Tony Stewart, Matt Kenseth, Jimmie Johnson",61,58,25061622,Kiefer Sutherland,m
tt0454776,Amazing Grace,2006,"Ioan Gruffudd, Romola Garai, Benedict Cumberbatch, Albert Finney",70,65,25023169,Ioan Gruffudd,m
tt0466856,ATL,2006,"Greg Andrews, Monica Arnold, Brandon Bernard Benton, Adam Boyer",62,63,25023169,Greg Andrews,m
tt0246894,Rollerball,2002,"Chris Klein, Jean Reno, LL Cool J, Rebecca Romijn",3,14,24998752,Chris Klein,m
tt0364970,Babylon A.D.,2008,"Vin Diesel, Michelle Yeoh, Mélanie Thierry, Lambert Wilson",6,26,24867836,Vin Diesel,m
tt0418819,Land of the Dead,2005,"Simon Baker, John Leguizamo, Dennis Hopper, Asia Argento",73,71,24854742,Simon Baker,m
tt1016075,Fame,2009,"Kay Panabaker, Walter Perez, Naturi Naughton, Asher Monroe",25,39,24836879,Kay Panabaker,f
tt0403703,Yu-Gi-Oh!: The Movie,2004,"Gregory Abbey, Sebastian Arcelus, Ben Baron, Amy Birnbaum",5,15,24809746,Gregory Abbey,m
tt0247745,Super Troopers,2001,"André Vippolis, Joey Kern, Geoffrey Arend, Erik Stolhanske",35,48,24725754,André Vippolis,m
tt0434215,Flicka,2006,"Tim McGraw, Maria Bello, Alison Lohman, Ryan Kwanten",54,57,24669068,Tim McGraw,m
tt0768212,The Last Mimzy,2007,"Chris O'Neil, Rhiannon Leigh Wryn, Joely Richardson, Timothy Hutton",53,59,24554391,Chris O'Neil,m
tt0249462,Billy Elliot,2000,"Jamie Bell, Jean Heywood, Jamie Draven, Gary Lewis",85,74,24455038,Jamie Bell,m
tt0881320,Sanctum,2011,"Richard Roxburgh, Ioan Gruffudd, Rhys Wakefield, Alice Parkinson",30,42,24433480,Richard Roxburgh,m
tt0398712,Assault on Precinct 13,2005,"Ethan Hawke, Laurence Fishburne, Gabriel Byrne, Maria Bello",60,54,24367395,Ethan Hawke,m
tt1013506,Amazing Grace,2007,"Rick Wakeman, Jemma Wakeman, The English Chamber Choir",70,NA,24324910,Rick Wakeman,m
tt0240510,The Four Feathers,2002,"Wes Bentley, Mohamed Bouich, Campbell Brown, Daniel Caltagirone",41,49,24072872,Wes Bentley,m
tt0272020,The Last Castle,2001,"Robert Redford, James Gandolfini, Mark Ruffalo, Steve Burton",52,43,24053859,Robert Redford,m
tt0800069,The Hills Have Eyes II,2007,"Cécile Breccia, Michael Bailey Smith, Archie Kao, Jay Acovone",11,32,23865950,Cécile Breccia,f
tt0420087,A Prairie Home Companion,2006,"Marylouise Burke, Woody Harrelson, L.Q. Jones, Tommy Lee Jones",81,75,23842831,Marylouise Burke,f
tt0454919,Pulse,2006,"Kristen Bell, Ian Somerhalder, Christina Milian, Rick Gonzalez",10,27,23842831,Kristen Bell,f
tt0338512,Two Brothers,2004,"Guy Pearce, Jean-Claude Dreyfus, Freddie Highmore, Oanh Nguyen",78,63,23802244,Guy Pearce,m
tt1067774,Monte Carlo,2011,"Selena Gomez, Katie Cassidy, Leighton Meester, Cory Monteith",38,43,23798844,Selena Gomez,f
tt0361089,Valiant,2005,"Ewan McGregor, Ricky Gervais, Tim Curry, Jim Broadbent",31,45,23636373,Ewan McGregor,m
tt0199753,Red Planet,2000,"Val Kilmer, Carrie-Anne Moss, Tom Sizemore, Benjamin Bratt",14,34,23626054,Val Kilmer,m
tt0272338,Punch-Drunk Love,2002,"Adam Sandler, Jason Andrews, Don McManus, Emily Watson",79,78,23543798,Adam Sandler,m
tt0435670,The Invisible,2007,"Justin Chatwin, Margarita Levieva, Marcia Gay Harden, Chris Marquette",20,36,23521729,Justin Chatwin,m
tt2318092,Endless Love,2014,"Alex Pettyfer, Gabriella Wilde, Bruce Greenwood, Joely Richardson",15,30,23517865,Alex Pettyfer,m
tt1407061,Just Wright,2010,"Queen Latifah, Common, Paula Patton, James Pickens Jr.",45,51,23455110,Queen Latifah,f
tt0395251,The Producers,2005,"Nathan Lane, Matthew Broderick, Uma Thurman, Will Ferrell",51,52,23392699,Nathan Lane,m
tt0221218,The Glass House,2001,"Leelee Sobieski, Diane Lane, Stellan Skarsgård, Bruce Dern",21,34,23381963,Leelee Sobieski,f
tt1921064,Pompeii,2014,"Kit Harington, Carrie-Anne Moss, Emily Browning, Adewale Akinnuoye-Agbaje",28,39,23316858,Kit Harington,m
tt0452623,Gone Baby Gone,2007,"Casey Affleck, Michelle Monaghan, Morgan Freeman, Ed Harris",94,72,23292249,Casey Affleck,m
tt0499554,Reno 911!: Miami,2007,"Lennie Loftin, Danny DeVito, Robert Ben Garant, Niecy Nash",35,47,23292249,Lennie Loftin,m
tt0331933,Man of the House,2005,"Tommy Lee Jones, Cedric the Entertainer, Christina Milian, Paula Garcés",9,35,23270862,Tommy Lee Jones,m
tt0432283,Fantastic Mr. Fox,2009,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray",92,83,23173695,George Clooney,m
tt1100119,Shorts,2009,"Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon",45,53,23173695,Jimmy Bennett,m
tt0262396,Empire,2002,"John Leguizamo, Peter Sarsgaard, Denise Richards, Vincent Laresca",21,38,23146993,John Leguizamo,m
tt2209764,Transcendence,2014,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy",19,42,23115851,Johnny Depp,m
tt1458175,The Next Three Days,2010,"Russell Crowe, Elizabeth Banks, Michael Buie, Moran Atias",52,52,23018735,Russell Crowe,m
tt0443701,The X Files: I Want to Believe,2008,"David Duchovny, Gillian Anderson, Amanda Peet, Billy Connolly",31,47,22988933,David Duchovny,m
tt0790628,The Incredible Burt Wonderstone,2013,"Steve Carell, Steve Buscemi, Olivia Wilde, Jim Carrey",36,44,22977443,Steve Carell,m
tt0218839,Best in Show,2000,"Jay Brazeau, Parker Posey, Michael Hitchcock, Catherine O'Hara",95,78,22935234,Jay Brazeau,m
tt0366551,Harold & Kumar Go to White Castle,2004,"John Cho, Ethan Embry, Rob Tinkler, Fred Willard",74,64,22920679,John Cho,m
tt1240982,Your Highness,2011,"Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman",27,31,22846890,Danny McBride,m
tt0365885,The Upside of Anger,2005,"Joan Allen, Kevin Costner, Erika Christensen, Keri Russell",74,63,22783514,Joan Allen,f
tt0271367,Eight Legged Freaks,2002,"David Arquette, Kari Wuhrer, Scott Terra, Scarlett Johansson",48,53,22750187,David Arquette,m
tt1034032,Gamer,2009,"Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick",28,27,22730180,Gerard Butler,m
tt0842926,The Kids Are All Right,2010,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska",93,86,22691455,Julianne Moore,f
tt0160484,Lost Souls,2000,"Winona Ryder, Ben Chaplin, Sarah Wynter, Philip Baker Hall",7,16,22658906,Winona Ryder,f
tt0951216,Mad Money,2008,"Diane Keaton, Ted Danson, Katie Holmes, Adam Rothenberg",22,41,22657362,Diane Keaton,f
tt1093357,The Darkest Hour,2011,"Emile Hirsch, Olivia Thirlby, Max Minghella, Rachael Taylor",12,16,22635345,Emile Hirsch,m
tt1305591,Mars Needs Moms,2011,"Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois",37,49,22635345,Seth Green,m
tt0310281,A Mighty Wind,2003,"Jim Moret, Stuart Luce, Mary Gross, Marty Belafsky",88,81,22627024,Jim Moret,m
tt0490204,Reign Over Me,2007,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler",64,61,22603808,Adam Sandler,m
tt0378109,Into the Blue,2005,"Paul Walker, Jessica Alba, Scott Caan, Ashley Scott",21,45,22539840,Paul Walker,m
tt0816462,Conan the Barbarian,2011,"Jason Momoa, Stephen Lang, Rachel Nichols, Ron Perlman",24,36,22529572,Jason Momoa,m
tt1462041,Dream House,2011,"Daniel Craig, Naomi Watts, Rachel Weisz, Elias Koteas",6,35,22529572,Daniel Craig,m
tt0486551,Beerfest,2006,"M.C. Gainey, Paul Soter, Erik Stolhanske, Cloris Leachman",41,46,22426425,M.C. Gainey,m
tt0323033,Laws of Attraction,2004,"Pierce Brosnan, Julianne Moore, Michael Sheen, Parker Posey",17,38,22416928,Pierce Brosnan,m
tt1935179,Mud,2012,"Matthew McConaughey, Reese Witherspoon, Tye Sheridan, Jacob Lofland",98,76,22381852,Matthew McConaughey,m
tt0301181,Deliver Us from Eva,2003,"LL Cool J, Gabrielle Union, Duane Martin, Essence Atkins",44,46,22368429,LL Cool J,m
tt0261289,Serving Sara,2002,"Matthew Perry, Elizabeth Hurley, Vincent Pastore, Bruce Campbell",4,18,22353381,Matthew Perry,m
tt0276033,The Country Bears,2002,"Haley Joel Osment, Diedrich Bader, Candy Ford, James Gammon",30,37,22353381,Haley Joel Osment,m
tt0800308,Appaloosa,2008,"Robert Jauregui, Jeremy Irons, Timothy V. Murphy, Luce Rains",77,64,22325791,Robert Jauregui,m
tt0395972,North Country,2005,"Charlize Theron, Thomas Curtis, Elle Peterson, Frances McDormand",68,68,22296166,Charlize Theron,f
tt0208874,The Contender,2000,"Gary Oldman, Joan Allen, Jeff Bridges, Christian Slater",76,59,22244413,Gary Oldman,m
tt0437800,Akeelah and the Bee,2006,"Keke Palmer, Laurence Fishburne, Angela Bassett, Curtis Armstrong",84,72,22190358,Keke Palmer,f
tt1817273,The Place Beyond the Pines,2012,"Ryan Gosling, Craig Van Hook, Eva Mendes, Olga Merediz",80,68,22174612,Ryan Gosling,m
tt0273799,Max Keeble's Big Move,2001,"Alex D. Linz, Larry Miller, Jamie Kennedy, Zena Grey",29,40,22172551,Alex D. Linz,m
tt0419946,The Marine,2006,"John Cena, Robert Patrick, Kelly Carlson, Anthony Ray Parker",20,45,22072324,John Cena,m
tt1223137,The Marines,2006,"Hunter Armstrong, Robert Chase, Bruce DuBose, Michael W. Hagee",20,NA,22072324,Hunter Armstrong,m
tt1171222,Baggage Claim,2013,"Paula Patton, Derek Luke, Taye Diggs, Boris Kodjoe",14,34,22058345,Paula Patton,f
tt1555064,Country Strong,2010,"Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester",22,45,22036894,Gwyneth Paltrow,f
tt0816442,The Book Thief,2013,"Roger Allam, Sophie Nélisse, Heike Makatsch, Julian Lehmann",46,53,21956223,Roger Allam,m
tt1727388,The Way Way Back,2013,"Steve Carell, Toni Collette, Allison Janney, AnnaSophia Robb",85,68,21956223,Steve Carell,m
tt1931435,The Big Wedding,2013,"Robert De Niro, Katherine Heigl, Diane Keaton, Amanda Seyfried",7,28,21956223,Robert De Niro,m
tt0429591,Aquamarine,2006,"Emma Roberts, Joanna 'JoJo' Levesque, Sara Paxton, Jake McDorman",51,51,21954290,Emma Roberts,f
tt0407121,Pooh's Heffalump Movie,2005,"Jim Cummings, John Fiedler, Nikita Hopkins, Kath Soucie",79,64,21930655,Jim Cummings,m
tt0831887,The Spirit,2008,"Jaime King, Gabriel Macht, Dan Gerrity, Arthur the Cat",14,30,21883696,Jaime King,m
tt1250777,Kick-Ass,2010,"Aaron Taylor-Johnson, Garrett M. Brown, Evan Peters, Deborah Twiss",76,66,21818707,Aaron Taylor-Johnson,m
tt0452702,Vacancy,2007,"Kate Beckinsale, Luke Wilson, Frank Whaley, Ethan Embry",56,54,21800627,Kate Beckinsale,f
tt0250224,Crazy/Beautiful,2001,"Kirsten Dunst, Jay Hernandez, Bruce Davison, Herman Osorio",63,61,21769414,Kirsten Dunst,f
tt0875034,Nine,2009,"Daniel Day-Lewis, Sandro Dori, Nicole Kidman, Marion Cotillard",37,49,21732269,Daniel Day-Lewis,m
tt0791304,Georgia Rule,2007,"Jane Fonda, Lindsay Lohan, Felicity Huffman, Dermot Mulroney",17,25,21685887,Jane Fonda,f
tt0375568,Astro Boy,2009,"Charlize Theron, Freddie Highmore, Ryan Stiles, Eugene Levy",49,53,21621390,Charlize Theron,f
tt0370032,Ultraviolet,2006,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu",9,18,21600189,Milla Jovovich,f
tt1509767,The Three Musketeers,2011,"Matthew Macfadyen, Milla Jovovich, Helen George, Christian Oliver",24,35,21577619,Matthew Macfadyen,m
tt0283139,White Oleander,2002,"Amy Aquino, John Billingsley, Elisa Bocanegra, Darlene Bohorquez",70,61,21559770,Amy Aquino,f
tt0473308,Waitress,2007,"Keri Russell, Nathan Fillion, Cheryl Hines, Jeremy Sisto",89,75,21456407,Keri Russell,f
tt0465502,Igor,2008,"John Cusack, Myleene Klass, Robin Walsh, Matt McKenna",36,40,21441601,John Cusack,m
tt0373074,Kung Fu Hustle,2004,"Stephen Chow, Xiaogang Feng, Wah Yuen, Zhi Hua Dong",90,78,21409426,Stephen Chow,m
tt0387575,Seed of Chucky,2004,"Brad Dourif, Jennifer Tilly, Billy Boyd, Redman",32,46,21409426,Brad Dourif,m
tt1340800,Tinker Tailor Soldier Spy,2011,"Mark Strong, John Hurt, Zoltán Mucsi, Péter Kálloy Molnár",83,85,21366073,Mark Strong,m
tt0416508,Becoming Jane,2007,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell",57,55,21341667,Anne Hathaway,f
tt0335559,Win a Date with Tad Hamilton!,2004,"Kate Bosworth, Topher Grace, Josh Duhamel, Nathan Lane",52,52,21283488,Kate Bosworth,f
tt1046163,My Best Friend's Girl,2008,"Dane Cook, Kate Hudson, Alec Baldwin, Jason Biggs",14,34,21220553,Dane Cook,m
tt0360201,Wimbledon,2004,"Kirsten Dunst, Paul Bettany, Sam Neill, Jon Favreau",60,59,21157550,Kirsten Dunst,f
tt0297144,Ghosts of the Abyss,2003,"Bill Paxton, John Broadwater, Lori Johnston, Charles Pellegrino",80,67,21075457,Bill Paxton,m
tt0765128,Oceans,2009,"Pierce Brosnan, Jacques Perrin, Pedro Armendáriz Jr., Aldo",81,75,21066996,Pierce Brosnan,m
tt1229827,Jonas Brothers: The 3D Concert Experience,2009,"Kevin Jonas, Joe Jonas, Nick Jonas, John Taylor",24,45,21066996,Kevin Jonas,m
tt1547234,Premium Rush,2012,"Joseph Gordon-Levitt, Dania Ramirez, Sean Kennedy, Kym Perfetto",75,66,21034796,Joseph Gordon-Levitt,m
tt0318462,The Motorcycle Diaries,2004,"Gael García Bernal, Rodrigo De la Serna, Mía Maestro, Mercedes Morán",84,75,21031612,Gael Garc<ed>a Bernal,f
tt0240468,Kung Pow: Enter the Fist,2002,"Steve Oedekerk, Fei Lung, Leo Lee, Ling-Ling Hsieh",11,14,21030696,Steve Oedekerk,m
tt0462519,School for Scoundrels,2006,"Billy Bob Thornton, Jon Heder, Jacinda Barrett, Michael Clarke Duncan",25,44,21010019,Billy Bob Thornton,m
tt0841046,Walk Hard: The Dewey Cox Story,2007,"Nat Faxon, John C. Reilly, Tim Meadows, Conner Rayburn",74,63,20997446,Nat Faxon,m
tt0315733,21 Grams,2003,"Sean Penn, Naomi Watts, Danny Huston, Carly Nahon",80,70,20946159,Sean Penn,m
tt1568921,The Secret World of Arrietty,2010,"Moises Arias, Bridgit Mendler, David Henrie, Will Arnett",95,80,20945958,Moises Arias,m
tt0297884,Far from Heaven,2002,"Julianne Moore, Dennis Quaid, Dennis Haysbert, Patricia Clarkson",87,84,20898428,Julianne Moore,f
tt0758758,Into the Wild,2007,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone",82,73,20882706,Emile Hirsch,m
tt0184791,O,2001,"Mekhi Phifer, Martin Sheen, Josh Hartnett, Andrew Keegan",64,53,20828760,Mekhi Phifer,f
tt1430615,Big Miracle,2012,"John Pingayak, Ahmaogak Sweeney, John Chase, Ishmael Angalook Hope",73,61,20827556,John Pingayak,m
tt0337917,Catch That Kid,2004,"Kristen Stewart, Corbin Bleu, Max Thieriot, Jennifer Beals",12,33,20779737,Kristen Stewart,f
tt0362165,Son of the Mask,2005,"Jamie Kennedy, Alan Cumming, Liam Falconer, Ryan Falconer",6,20,20712285,Jamie Kennedy,m
tt0264796,Life as a House,2001,"Kevin Kline, Kristin Scott Thomas, Hayden Christensen, Jena Malone",47,45,20694381,Kevin Kline,m
tt0435705,Next,2007,"Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann",28,42,20653226,Nicolas Cage,m
tt1034389,The Eagle,2011,"Channing Tatum, István Göz, Bence Gerö, Denis O'Hare",39,55,20625665,Channing Tatum,m
tt0395584,The Devil's Rejects,2005,"Sid Haig, Bill Moseley, Sheri Moon Zombie, William Forsythe",53,53,20590448,Sid Haig,m
tt0211938,Bait,2000,"Jamie Foxx, David Morse, Robert Pastorelli, Doug Hutchison",26,39,20586445,Jamie Foxx,m
tt0233142,3000 Miles to Graceland,2001,"Kurt Russell, Kevin Costner, Courteney Cox, Christian Slater",14,21,20560002,Kurt Russell,m
tt0870111,Frost/Nixon,2008,"Frank Langella, Michael Sheen, Sam Rockwell, Kevin Bacon",92,80,20557411,Frank Langella,m
tt0455590,The Last King of Scotland,2006,"Forest Whitaker, James McAvoy, Kerry Washington, Gillian Anderson",87,74,20537884,Forest Whitaker,m
tt0465551,Notes on a Scandal,2006,"Judi Dench, Cate Blanchett, Tom Georgeson, Michael Maloney",87,73,20537884,Judi Dench,f
tt2312718,Homefront,2013,"Jason Statham, James Franco, Izabela Vidovic, Kate Bosworth",42,40,20526515,Jason Statham,m
tt1430612,Brick Mansions,2014,"Paul Walker, David Belle, RZA, Gouchy Boy",26,40,20502754,Paul Walker,m
tt0190374,Dungeons & Dragons,2000,"Jeremy Irons, Bruce Payne, Justin Whalin, Marlon Wayans",10,14,20448281,Jeremy Irons,m
tt0413056,Not Far from Heaven,2003,"Victoria Givens, Thomas Gunn, Avena Lee, Rebecca Love",87,NA,20428970,Victoria Givens,f
tt0327247,The Whole Ten Yards,2004,"Bruce Willis, Matthew Perry, Amanda Peet, Kevin Pollak",4,24,20401923,Bruce Willis,m
tt1058017,The Invention of Lying,2009,"Ricky Gervais, Jennifer Garner, Jonah Hill, Louis C.K.",58,58,20401722,Ricky Gervais,m
tt0297162,Half Past Dead,2002,"Steven Seagal, Morris Chestnut, Ja Rule, Nia Peeples",3,23,20369353,Steven Seagal,m
tt0376108,Rebound,2005,"Martin Lawrence, Wendy Raquel Robinson, Breckin Meyer, Horatio Sanz",13,36,20346774,Martin Lawrence,m
tt0149624,All the Pretty Horses,2000,"Matt Damon, Henry Thomas, Penélope Cruz, Angelina Torres",32,55,20310117,Matt Damon,m
tt0397078,Just My Luck,2006,"Lindsay Lohan, Chris Pine, Samaire Armstrong, Bree Turner",13,29,20301817,Lindsay Lohan,m
tt1305583,Our Family Wedding,2010,"Forest Whitaker, America Ferrera, Carlos Mencia, Regina King",13,38,20291397,Forest Whitaker,m
tt0218922,Original Sin,2001,"Antonio Banderas, Angelina Jolie, Thomas Jane, Jack Thompson",12,33,20291244,Antonio Banderas,m
tt0241025,Vanity Fair,2004,"Gabriel Byrne, Angelica Mandy, Roger Lloyd Pack, Ruth Sheen",51,53,20275985,Gabriel Byrne,m
tt0298845,In America,2002,"Paddy Considine, Samantha Morton, Sarah Bolger, Emma Bolger",89,76,20237085,Paddy Considine,m
tt0208988,Get Carter,2000,"Sylvester Stallone, Miranda Richardson, Rachael Leigh Cook, Rhona Mitra",12,24,20171952,Sylvester Stallone,m
tt1235522,Broken City,2013,"Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright",28,49,20118028,Mark Wahlberg,m
tt0498353,Hostel: Part II,2007,"Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips",44,46,20079525,Lauren German,m
tt0264150,View from the Top,2003,"Gwyneth Paltrow, Christina Applegate, Mark Ruffalo, Candice Bergen",14,27,20041078,Gwyneth Paltrow,f
tt1506999,Haywire,2011,"Gina Carano, Michael Angarano, Channing Tatum, Debby Lynn Ross",80,67,19991029,Gina Carano,f
tt1633356,Shark Night 3D,2011,"Sara Paxton, Dustin Milligan, Chris Carmack, Katharine McPhee",17,22,19991029,Sara Paxton,f
tt1542344,127 Hours,2010,"James Franco, Kate Mara, Amber Tamblyn, Sean Bott",93,82,19964116,James Franco,m
tt0295289,A Guy Thing,2003,"Jason Lee, Julia Stiles, Selma Blair, James Brolin",24,27,19911781,Jason Lee,m
tt1664823,Remember Me!,2010,"Joseph DeLorenzo, Leslie Enciso, Martha Espinoza, Colin Goodridge",27,NA,19855023,Joseph DeLorenzo,m
tt1808434,Remember Me?,2010,"Drew Brown, Teri Flicek, Ashton Hunt, Samuel Whited",27,NA,19855023,Drew Brown,m
tt0417433,Annapolis,2006,"James Franco, Macka Foley, Jim Parrack, Donnie Wahlberg",10,37,19829681,James Franco,m
tt1559547,Beautiful Creatures,2013,"Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis",46,52,19811662,Alden Ehrenreich,m
tt0380623,The Perfect Man,2005,"Hilary Duff, Heather Locklear, Chris Noth, Mike O'Malley",6,27,19737589,Hilary Duff,m
tt0429573,An American Haunting,2005,"Donald Sutherland, Sissy Spacek, James D'Arcy, Rachel Hurd-Wood",12,38,19737589,Donald Sutherland,m
tt2364841,Runner Runner,2013,"Justin Timberlake, Ben Affleck, Gemma Arterton, Anthony Mackie",8,36,19709540,Justin Timberlake,m
tt1649419,The Impossible,2012,"Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin",81,73,19687740,Naomi Watts,f
tt0295700,Wrong Turn,2003,"Desmond Harrington, Eliza Dushku, Emmanuelle Chriqui, Jeremy Sisto",41,32,19653186,Desmond Harrington,m
tt0338325,Paparazzi,2004,"Cole Hauser, Robin Tunney, Dennis Farina, Daniel Baldwin",18,38,19646296,Cole Hauser,m
tt0765443,Eastern Promises,2007,"Josef Altin, Mina E. Mina, Aleksandar Mikic, Sarah-Jeanne Labrosse",89,82,19620565,Josef Altin,m
tt0348333,Waiting...,2005,"Ryan Reynolds, Anna Faris, Justin Long, David Koechner",31,30,19615752,Ryan Reynolds,m
tt0449492,Waiting,2005,"Tom Erb, Danielle Lozeau, Nicole Kong, Michele Boyd",31,NA,19615752,Tom Erb,m
tt0488658,Unaccompanied Minors,2006,"Lewis Black, Wilmer Valderrama, Tyler James Williams, Dyllan Christopher",31,43,19593614,Lewis Black,m
tt0307479,Solaris,2002,"George Clooney, Natascha McElhone, Viola Davis, Jeremy Davies",66,65,19575742,George Clooney,m
tt1322312,Going the Distance,2010,"Drew Barrymore, Justin Long, Charlie Day, Jason Sudeikis",53,51,19418649,Drew Barrymore,f
tt1631321,Go the Distance,2010,Beth Duncan,53,NA,19418649,Beth Duncan,f
tt0411061,88 Minutes,2007,"Al Pacino, Alicia Witt, Leelee Sobieski, Amy Brenneman",5,17,19391084,Al Pacino,m
tt0416315,Wolf Creek,2005,"John Jarratt, Cassandra Magrath, Kestie Morassi, Nathan Phillips",53,54,19372079,John Jarratt,m
tt1438176,Fright Night,2011,"Anton Yelchin, Colin Farrell, Toni Collette, David Tennant",72,64,19356393,Anton Yelchin,m
tt0846308,Kit Kittredge: An American Girl,2008,"Abigail Breslin, Julia Ormond, Chris O'Donnell, Jane Krakowski",79,63,19341650,Abigail Breslin,f
tt3553442,Whiskey Tango Foxtrot,2016,"Tina Fey, Margot Robbie, Martin Freeman, Alfred Molina",63,57,19300000,Tina Fey,f
tt0451069,The Gospel,2005,"Boris Kodjoe, Idris Elba, Nona Gaye, Clifton Powell",32,46,19250242,Boris Kodjoe,m
tt0963794,The Ruins,2008,"Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore",48,44,19231126,Jonathan Tucker,m
tt0494238,Inkheart,2008,"Brendan Fraser, Sienna Guillory, Eliza Bennett, Richard Strange",38,NA,19120603,Brendan Fraser,m
tt0763831,A Thousand Words,2012,"Eddie Murphy, Kerry Washington, Emanuel Ragsdale, Jill Basey",0,26,19066022,Eddie Murphy,m
tt1568338,Man on a Ledge,2012,"Sam Worthington, Mandy Gonzalez, William Sadler, Barbara Marineau",31,40,19066022,Sam Worthington,m
tt5313004,Man on a Ledge: The Ledge,2012,"Lorenzo di Bonaventura, Asger Leth, Sam Worthington",31,NA,19066022,Lorenzo di Bonaventura,m
tt0282687,Life or Something Like It,2002,"Angelina Jolie, Edward Burns, Tony Shalhoub, Christian Kane",28,31,19046668,Angelina Jolie,f
tt0236348,Josie and the Pussycats,2001,"Rachael Leigh Cook, Rosario Dawson, Tara Reid, Gabriel Mann",53,47,18947453,Rachael Leigh Cook,f
tt0455760,Dead Silence,2007,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg, Michael Fairman",21,34,18932124,Ryan Kwanten,m
tt1043726,The Legend of Hercules,2014,"Kellan Lutz, Gaia Weiss, Scott Adkins, Roxanne McKee",3,22,18894695,Kellan Lutz,m
tt0422720,Marie Antoinette,2006,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn",55,65,18885411,Kirsten Dunst,f
tt1017460,Splice,2009,"Adrien Brody, Sarah Polley, Delphine Chanéac, Brandon McGibbon",74,66,18849417,Adrien Brody,m
tt0308208,Ballistic: Ecks vs. Sever,2002,"Antonio Banderas, Lucy Liu, Gregg Henry, Ray Park",0,19,18782131,Antonio Banderas,m
tt1991245,Chernobyl Diaries,2012,"Ingrid Bolsø Berdal, Dimitri Diatchenko, Olivia Taylor Dudley, Devin Kelley",18,NA,18755163,Ingrid Bols<f8> Berdal,f
tt0414055,Elizabeth: The Golden Age,2007,"Jordi Mollà, Aimee King, Cate Blanchett, Laurence Fox",35,45,18702643,Jordi Mollà,m
tt1441951,Quartet,2012,"Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins",79,64,18651543,Maggie Smith,f
tt1810697,Meeting Evil,2012,"Luke Wilson, Samuel L. Jackson, Leslie Bibb, Peyton List",13,NA,18651543,Luke Wilson,m
tt0491747,Away from Her,2006,"Gordon Pinsent, Stacey LaBerge, Julie Christie, Olympia Dukakis",94,88,18649343,Gordon Pinsent,m
tt0388980,The Greatest Game Ever Played,2005,"James Paxton, Tom Rack, Armand Laroche, Peter Hurley",63,55,18641057,James Paxton,m
tt1083456,Fired Up!,2009,"Nicholas D'Agosto, Eric Christian Olsen, Sarah Roemer, Molly Sims",24,31,18627659,Nicholas D'Agosto,m
tt0455960,The Hitcher,2007,"Sean Bean, Sophia Bush, Zachary Knighton, Neal McDonough",21,28,18587903,Sean Bean,m
tt0462395,Larry the Cable Guy: Health Inspector,2006,"Larry the Cable Guy, David Koechner, Michael Papajohn, Phyllis Alexion",5,21,18531309,Larry the Cable Guy,m
tt0283530,The Emperor's Club,2002,"Kevin Kline, Emile Hirsch, Embeth Davidtz, Rob Morrow",50,49,18517594,Kevin Kline,m
tt1095174,New in Town,2009,"Renée Zellweger, Harry Connick Jr., Siobhan Fallon Hogan, J.K. Simmons",29,29,18516780,Renée Zellweger,m
tt0192255,The Little Vampire,2000,"Jonathan Lipnicki, Richard E. Grant, Jim Carter, Alice Krige",55,45,18513984,Jonathan Lipnicki,m
tt0213749,Cirque du Soleil: Journey of Man,2000,"Ian McKellen, Nicky Dewhurst, Brian Dewhurst, Anait Karagyezyan",45,55,18513984,Ian McKellen,m
tt0213790,The Ladies Man,2000,"Tim Meadows, Karyn Parsons, Billy Dee Williams, John Witherspoon",11,22,18513984,Tim Meadows,m
tt1772240,Apollo 18,2011,"Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa",24,24,18510212,Warren Christie,m
tt3499096,Race,2016,"Stephan James, Jason Sudeikis, Eli Goree, Shanice Banton",60,56,18500000,Stephan James,m
